Order Date,Week Number,Order ID,Category,Item Type,Seller Name,Brand,Item Title,Bar Code,Quantity sold,Margin,Price,Cost
05-Jul-13,27,3157099,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,72,57.6
09-Jul-13,28,3176511,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,72,57.6
12-Jul-13,28,3195989,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,2,20,144,115.2
13-Jul-13,28,3200280,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,72,57.6
18-Jul-13,29,3227221,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,72,57.6
23-Jul-13,30,3256572,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,71,56.8
23-Jul-13,30,3256847,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,3,20,214,171.2
24-Jul-13,30,3263253,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1175E-9A For Men,2724267676560,1,20,71,56.8
01-Jul-13,27,3130597,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,79,63.2
01-Jul-13,27,3130646,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,79,63.2
03-Jul-13,27,3144195,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
03-Jul-13,27,3144589,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
04-Jul-13,27,3150883,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,79,63.2
05-Jul-13,27,3154901,Watches & Accessories,Watches,dod,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,79,63.2
05-Jul-13,27,3156480,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
06-Jul-13,27,3160074,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
07-Jul-13,28,3168788,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
08-Jul-13,28,3169867,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
08-Jul-13,28,3172991,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,81,64.8
12-Jul-13,28,3195255,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,82,65.6
13-Jul-13,28,3196870,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,82,65.6
29-Jul-13,31,3291308,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,82,65.6
31-Jul-13,31,3311401,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1183G-7A For Men,2724267728917,1,20,82,65.6
10-Jul-13,28,3182167,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-1A For Men,2724267728849,1,20,72,57.6
10-Jul-13,28,3186035,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-1A For Men,2724267728849,1,20,72,57.6
17-Jul-13,29,3224401,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-1A For Men,2724267728849,2,20,145,116
27-Jul-13,30,3280397,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-1A For Men,2724267728849,1,20,72,57.6
02-Jul-13,27,3136381,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
02-Jul-13,27,3136626,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
05-Jul-13,27,3154699,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
05-Jul-13,27,3156480,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
05-Jul-13,27,3157506,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
07-Jul-13,28,3166834,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
08-Jul-13,28,3172991,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
11-Jul-13,28,3189570,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
11-Jul-13,28,3190751,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
11-Jul-13,28,3190981,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
12-Jul-13,28,3192842,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,2,20,139,111.2
13-Jul-13,28,3199442,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
13-Jul-13,28,3201159,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
14-Jul-13,29,3204357,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
17-Jul-13,29,3224031,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
22-Jul-13,30,3250458,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
24-Jul-13,30,3264379,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
25-Jul-13,30,3266808,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
30-Jul-13,31,3302919,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
31-Jul-13,31,3310981,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
31-Jul-13,31,3310982,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch MTP-1239D-2A For Men,2724267728870,1,20,70,56
04-Jul-13,27,3151222,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch MTP-1335D-2AV For Men,2724267728740,1,20,118,94.4
08-Jul-13,28,3170835,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch MTP-1335D-2AV For Men,2724267728740,1,20,118,94.4
09-Jul-13,28,3178193,Watches & Accessories,Watches,max-store,Casio,Casio Casual Watch MTP-1335D-2AV For Men,2724267728740,1,20,118,94.4
01-Jul-13,27,3132307,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,86,68.8
02-Jul-13,27,3136382,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,86,68.8
08-Jul-13,28,3170362,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,82,65.6
10-Jul-13,28,3182711,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,80,64
13-Jul-13,28,3197606,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,80,64
15-Jul-13,29,3207778,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,79,63.2
15-Jul-13,29,3212394,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,79,63.2
18-Jul-13,29,3226188,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,79,63.2
19-Jul-13,29,3231894,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,77,61.6
21-Jul-13,30,3243878,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,77,61.6
22-Jul-13,30,3249028,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,77,61.6
26-Jul-13,30,3273074,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,76,60.8
27-Jul-13,30,3281791,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,74,59.2
27-Jul-13,30,3281906,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,74,59.2
28-Jul-13,31,3289778,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,71,56.8
29-Jul-13,31,3293301,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,71,56.8
29-Jul-13,31,3296313,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,71,56.8
29-Jul-13,31,3296930,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,71,56.8
30-Jul-13,31,3300050,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,71,56.8
31-Jul-13,31,3308466,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-753-3AV For Men,2724267490166,1,20,71,56.8
14-Jul-13,29,3202131,Watches & Accessories,Watches,absholding,Casio,Casio Casual Watch W-755-1AV For Men,2724267490302,1,20,80,64
26-Jul-13,30,3275427,Watches & Accessories,Watches,gpt1604,Casio,Casio Casual Watch W-755-1AV For Men,2724267490302,1,20,77,61.6
17-Jul-13,29,3224698,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHORONAGRAPH DIGITAL WATCH W-215H-7A,2724276546854,1,20,60,48
20-Jul-13,29,3240458,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHORONAGRAPH DIGITAL WATCH W-215H-7A,2724276546854,1,20,60,48
20-Jul-13,29,3240597,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHORONAGRAPH DIGITAL WATCH W-215H-7A,2724276546854,1,20,60,48
21-Jul-13,30,3242785,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHORONAGRAPH DIGITAL WATCH W-215H-7A,2724276546854,1,20,60,48
21-Jul-13,30,3242898,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHORONAGRAPH DIGITAL WATCH W-215H-7A,2724276546854,1,20,60,48
21-Jul-13,30,3243666,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHORONAGRAPH DIGITAL WATCH W-215H-7A,2724276546854,1,20,60,48
11-Jul-13,28,3189113,Watches & Accessories,Watches,max-store,Casio,Casio Chronograph BEM-508GL-5AV,2724277020902,1,20,470,376
27-Jul-13,30,3283085,Watches & Accessories,Watches,absholding,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EF-503D-2AV,2724273570289,1,20,235,188
17-Jul-13,29,3221981,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EF-539D-1A9,2724273883983,1,20,325,260
20-Jul-13,29,3239190,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EF-539D-1A9,2724273883983,1,20,325,260
21-Jul-13,30,3244758,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EF-558D-1AV,2724273570326,1,20,385,308
29-Jul-13,31,3295926,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EF-558D-1AV,2724273570326,1,20,380,304
09-Jul-13,28,3175334,Watches & Accessories,Watches,max-store,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EFR-507D-1AV,2724273888209,1,20,395,316
26-Jul-13,30,3273948,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHRONOGRAPH EDIFICE MODEL EFR-507D-1AV,2724273888209,1,20,393,314.4
26-Jul-13,30,3276262,Watches & Accessories,Watches,absholding,Casio,CASIO CHRONOGRAPH EDIFICE WATCH EF-503L-1AV,2724273889015,1,20,241,192.8
26-Jul-13,30,3277034,Watches & Accessories,Watches,absholding,Casio,CASIO CHRONOGRAPH EDIFICE WATCH EF-503L-1AV,2724273889015,1,20,241,192.8
24-Jul-13,30,3263266,Watches & Accessories,Watches,gpt1604,Casio,CASIO CHRONOGRAPH EDIFICE WATCH EF-503SG-7A,2724273563083,1,20,256,204.8
23-Jul-13,30,3257423,Watches & Accessories,Watches,max-store,Casio,CASIO CHRONOGRAPH EDIFICE WATCH EF-527L-1AV,2724273884812,1,20,345,276
02-Jul-13,27,3137539,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH MODEL EF-558SG-1AV,2724273878644,1,20,441,352.8
31-Jul-13,31,3312984,Watches & Accessories,Watches,max-store,Casio,CASIO CHRONOGRAPH MODEL EF-558SG-1AV,2724273878644,1,20,409,327.2
01-Jul-13,27,3132792,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH RETROGRADE DIAL EDIFICE MODEL EF-558D-2AV,2724273888070,1,20,389,311.2
06-Jul-13,27,3161363,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH RETROGRADE DIAL EDIFICE MODEL EF-558D-2AV,2724273888070,1,20,397,317.6
26-Jul-13,30,3275417,Watches & Accessories,Watches,G.Factory,Casio,CASIO CHRONOGRAPH RETROGRADE DIAL EDIFICE MODEL EF-558D-2AV,2724273888070,1,20,380,304
05-Jul-13,27,3157753,Watches & Accessories,Watches,max-store,Casio,Casio Chronograph Watch for Men [Ef503D-2Av],2724272807232,1,20,466,372.8
30-Jul-13,31,3302787,Watches & Accessories,Watches,G.Factory,Casio,Casio Chronograph Watch for Men [Efr523D-7Av],2724272807386,1,20,559,447.2
02-Jul-13,27,3139132,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,2,20,190,152
03-Jul-13,27,3145267,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
07-Jul-13,28,3163486,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
07-Jul-13,28,3164824,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
07-Jul-13,28,3166063,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
08-Jul-13,28,3169615,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
11-Jul-13,28,3188510,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
15-Jul-13,29,3208101,Watches & Accessories,Watches,lowestprices,Casio,CASIO Classic Retro ( Gold ) Watch for MEN,2724274614494,1,20,95,76
04-Jul-13,27,3149060,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,187,149.6
04-Jul-13,27,3149795,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
04-Jul-13,27,3151154,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
04-Jul-13,27,3153355,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
05-Jul-13,27,3156146,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,187,149.6
05-Jul-13,27,3156184,Watches & Accessories,Watches,shabs152,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,190,152
06-Jul-13,27,3161153,Watches & Accessories,Watches,shabs152,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,95,76
06-Jul-13,27,3161310,Watches & Accessories,Watches,shabs152,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,95,76
07-Jul-13,28,3163475,Watches & Accessories,Watches,shabs152,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,95,76
08-Jul-13,28,3172814,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724273174623,1,20,110,88
09-Jul-13,28,3175267,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
09-Jul-13,28,3176018,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,187,149.6
09-Jul-13,28,3176891,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
09-Jul-13,28,3178964,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,187,149.6
09-Jul-13,28,3179189,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,187,149.6
10-Jul-13,28,3183788,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724273174623,1,20,110,88
10-Jul-13,28,3183928,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
10-Jul-13,28,3185032,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
11-Jul-13,28,3187244,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,113,90.4
11-Jul-13,28,3187860,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,113,90.4
11-Jul-13,28,3188577,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,113,90.4
13-Jul-13,28,3198286,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724273174623,2,20,220,176
15-Jul-13,29,3209136,Watches & Accessories,Watches,max-store,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,112,89.6
15-Jul-13,29,3211119,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
16-Jul-13,29,3215371,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,2,20,187,149.6
19-Jul-13,29,3232826,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
19-Jul-13,29,3233870,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
23-Jul-13,30,3255796,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
25-Jul-13,30,3268079,Watches & Accessories,Watches,whitecloud,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,94,75.2
26-Jul-13,30,3275147,Watches & Accessories,Watches,absholding,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,93,74.4
27-Jul-13,30,3280728,Watches & Accessories,Watches,absholding,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,93,74.4
29-Jul-13,31,3294375,Watches & Accessories,Watches,dod,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,99,79.2
31-Jul-13,31,3307703,Watches & Accessories,Watches,absholding,Casio,Casio Classic Retro Gold Watch [A178WGA-1ADF],2724268829934,1,20,93,74.4
31-Jul-13,31,3309737,Watches & Accessories,Watches,absholding,Casio,CASIO CLOTH BAND WATCH FOR GIRLS LTR-16B-3EV,2724273873793,1,20,85,68
31-Jul-13,31,3310154,Watches & Accessories,Watches,absholding,Casio,CASIO CLOTH BAND WATCH FOR GIRLS LTR-16B-3EV,2724273873793,1,20,85,68
03-Jul-13,27,3146195,Watches & Accessories,Watches,max-store,Casio,CASIO CLOTH BAND WATCH FOR GIRLS LTR-16B-4E1V,2724273873861,1,20,85,68
03-Jul-13,27,3146195,Watches & Accessories,Watches,absholding,Casio,CASIO CLOTH BAND WATCH FOR GIRLS LTR-16B-4E2V,2724273874004,1,20,83,66.4
